cocktailId	cocktail	ingredientId	ingredient	quantityAmount	quantityUnit	source
2d282e1d-bf9f-46d4-8656-bb00adc37fe9	Tree Dots And A Dash	4d3fc1fc-f905-4028-8399-66804a31d192	allspice liqueur	0.25	oz	Smuggler's Cove
2d282e1d-bf9f-46d4-8656-bb00adc37fe9	Tree Dots And A Dash	55ca3629-1c79-4f6d-9a27-bd34d0201447	honey syrup	0.5	oz	Smuggler's Cove
2d282e1d-bf9f-46d4-8656-bb00adc37fe9	Tree Dots And A Dash	fcc38451-0c1e-438d-ac6c-5af13f16e056	orange juice	0.5	oz	Smuggler's Cove
44ef086c-88bb-47f8-9074-fc4bcacce81f	Triumvirate Punch	f2e7ec64-c55a-4838-a0c8-667b92191871	pot still unaged rum	1.5	oz	Smuggler's Cove
44ef086c-88bb-47f8-9074-fc4bcacce81f	Triumvirate Punch	ec478592-fc11-4311-8b83-44b7bb78d9b4	lime juice	0.75	oz	Smuggler's Cove
44ef086c-88bb-47f8-9074-fc4bcacce81f	Triumvirate Punch	20812599-7c78-43ce-b08b-4df7f7688d1c	passion fruit honey	1	oz	Smuggler's Cove
44ef086c-88bb-47f8-9074-fc4bcacce81f	Triumvirate Punch	7219eb00-cabc-408b-9201-07ee3aed0750	nutmeg	1	pinch	Smuggler's Cove
44ef086c-88bb-47f8-9074-fc4bcacce81f	Triumvirate Punch	4d3fc1fc-f905-4028-8399-66804a31d192	allspice liqueur	0.25	oz	Smuggler's Cove
44ef086c-88bb-47f8-9074-fc4bcacce81f	Triumvirate Punch	3cffb550-7089-4cf5-95f4-6805ec737f2b	Angostura bitters	2	dashes	Smuggler's Cove
21dcb561-bfdb-4db8-b911-e98afd32977a	Twelve Mile Limit	1344e17b-fd13-4768-8c6b-93fbb96296e2	brandy	0.5	oz	Smuggler's Cove
21dcb561-bfdb-4db8-b911-e98afd32977a	Twelve Mile Limit	197b6130-1914-435b-98ed-be9e060c0054	grenadine	0.5	oz	Smuggler's Cove
21dcb561-bfdb-4db8-b911-e98afd32977a	Twelve Mile Limit	7c6053c4-0156-48c3-9790-81c44e0123ab	lemon juice	0.5	oz	Smuggler's Cove
21dcb561-bfdb-4db8-b911-e98afd32977a	Twelve Mile Limit	e41d9909-7ea1-4af3-a9c3-c6b415e47fd7	blended lightly aged rum	1	oz	Smuggler's Cove
21dcb561-bfdb-4db8-b911-e98afd32977a	Twelve Mile Limit	100a5b6f-5688-404e-a4fc-000aa937de8d	rye whiskey	0.5	oz	Smuggler's Cove
3fae7873-57a6-4b4f-9814-799f2ab4f63d	Wray & Ting	bb51de06-262e-420f-b23d-34a77118bde4	grapefruit soda	4	oz	Smuggler's Cove
3fae7873-57a6-4b4f-9814-799f2ab4f63d	Wray & Ting	200a6ed5-97a9-4b12-af29-fe224ced3f3e	Jamaican overproof light rum	1.5	oz	Smuggler's Cove
006e0a96-fc42-4285-80e9-fb9c99e30d90	Yuletidal Wave	4d3fc1fc-f905-4028-8399-66804a31d192	allspice liqueur	0.25	oz	Smuggler's Cove
006e0a96-fc42-4285-80e9-fb9c99e30d90	Yuletidal Wave	e0996af4-048a-4f48-8839-c22fc16728bb	vanilla-spice liqueur	0.5	oz	Smuggler's Cove
006e0a96-fc42-4285-80e9-fb9c99e30d90	Yuletidal Wave	7c6053c4-0156-48c3-9790-81c44e0123ab	lemon juice	1	oz	Smuggler's Cove
006e0a96-fc42-4285-80e9-fb9c99e30d90	Yuletidal Wave	463c2b68-5821-49c4-9678-ddd299b40ffd	bourbon whiskey	1	oz	Smuggler's Cove
006e0a96-fc42-4285-80e9-fb9c99e30d90	Yuletidal Wave	1344e17b-fd13-4768-8c6b-93fbb96296e2	brandy	0.5	oz	Smuggler's Cove
006e0a96-fc42-4285-80e9-fb9c99e30d90	Yuletidal Wave	4b472dd4-bc64-46b6-a517-c910a7eee760	pear liqueur	0.5	oz	Smuggler's Cove
006e0a96-fc42-4285-80e9-fb9c99e30d90	Yuletidal Wave	c74168d9-4ba6-46d9-b78c-c737fe48f720	column still aged rum	1	oz	Smuggler's Cove
006e0a96-fc42-4285-80e9-fb9c99e30d90	Yuletidal Wave	edc9d478-7c19-458e-89ad-2847db72a711	pineapple juice	2	oz	Smuggler's Cove
47e21a7f-c821-4c29-819a-9090bb406d3d	Zombie	393281f6-de19-44a5-82b2-93afcf91373f	aged blended overproof rum	1	oz	Smuggler's Cove
47e21a7f-c821-4c29-819a-9090bb406d3d	Zombie	9f970d42-314a-42ae-bc69-b97c90c28492	herbstura	2	dashes	Smuggler's Cove
47e21a7f-c821-4c29-819a-9090bb406d3d	Zombie	bb324d0a-a8a9-41de-a289-f7d9ca5721f5	cinnamon syrup	0.25	oz	Smuggler's Cove
47e21a7f-c821-4c29-819a-9090bb406d3d	Zombie	197b6130-1914-435b-98ed-be9e060c0054	grenadine	1	tsp	Smuggler's Cove
47e21a7f-c821-4c29-819a-9090bb406d3d	Zombie	ec478592-fc11-4311-8b83-44b7bb78d9b4	lime juice	0.75	oz	Smuggler's Cove
47e21a7f-c821-4c29-819a-9090bb406d3d	Zombie	839d91ea-0e08-4560-bdf5-88dee2b8bca2	grapefruit juice	0.25	oz	Smuggler's Cove
47e21a7f-c821-4c29-819a-9090bb406d3d	Zombie	c74168d9-4ba6-46d9-b78c-c737fe48f720	column still aged rum	1.5	oz	Smuggler's Cove
47e21a7f-c821-4c29-819a-9090bb406d3d	Zombie	dd6cc30e-f651-4aff-a01a-0a3f525e0694	aged blended rum	1.5	oz	Smuggler's Cove
47e21a7f-c821-4c29-819a-9090bb406d3d	Zombie	b677399a-5ea6-4e40-a328-a360de3cd632	falernum	0.5	oz	Smuggler's Cove
74055ebe-291f-4f85-a0fe-977d5d440e24	1846 Cocktail	3cffb550-7089-4cf5-95f4-6805ec737f2b	Angostura bitters	1	dash	The Canon Cocktail Book
74055ebe-291f-4f85-a0fe-977d5d440e24	1846 Cocktail	85c41193-c77b-4065-812d-e4bd97d1f4c9	quinquina	1	oz	The Canon Cocktail Book
74055ebe-291f-4f85-a0fe-977d5d440e24	1846 Cocktail	463c2b68-5821-49c4-9678-ddd299b40ffd	bourbon whiskey	2	oz	The Canon Cocktail Book
74055ebe-291f-4f85-a0fe-977d5d440e24	1846 Cocktail	97d1aa7c-e3ec-4a81-b6ed-806c76d0563c	aromatic bitters	1	dash	The Canon Cocktail Book
74055ebe-291f-4f85-a0fe-977d5d440e24	1846 Cocktail	35fb35cb-fe22-47b8-84ec-e2964dff8964	lingonberry syrup	1	tsp	The Canon Cocktail Book
e72d6427-1a0b-4248-a34a-9daa04a7935c	A Matter Of Thyme	1dfa6297-8c80-459b-9845-d2c3ed135de1	thyme-Picpoul syrup (has recipe)	0.5	oz	The Canon Cocktail Book
e72d6427-1a0b-4248-a34a-9daa04a7935c	A Matter Of Thyme	fd5fa761-f23e-4bb2-b91c-279a20c8932e	cachaça	1.5	oz	The Canon Cocktail Book
e72d6427-1a0b-4248-a34a-9daa04a7935c	A Matter Of Thyme	28bdda53-8bd3-419f-81fa-067027225e30	lime bitters	3	dashes	The Canon Cocktail Book
e72d6427-1a0b-4248-a34a-9daa04a7935c	A Matter Of Thyme	7c6053c4-0156-48c3-9790-81c44e0123ab	lemon juice	0.5	oz	The Canon Cocktail Book
e72d6427-1a0b-4248-a34a-9daa04a7935c	A Matter Of Thyme	214b16a6-318e-40e5-a6e3-ca1840968f75	Fever-Tree tonic water	2	oz	The Canon Cocktail Book
0450ebfd-5ed4-4ad6-ab3d-4a8d12792381	Absinthe Frappe	90f5a620-0b64-4a62-9049-4b20bae4cbb5	Dimmi	0.5	oz	The Canon Cocktail Book
0450ebfd-5ed4-4ad6-ab3d-4a8d12792381	Absinthe Frappe	75b85341-398a-401f-ab18-8c87fb674178	white crème de menthe	0.25	oz	The Canon Cocktail Book
0450ebfd-5ed4-4ad6-ab3d-4a8d12792381	Absinthe Frappe	1cb4019e-2f8f-4908-ad1d-6ce704c56ee6	absinthe	1	oz	The Canon Cocktail Book
0450ebfd-5ed4-4ad6-ab3d-4a8d12792381	Absinthe Frappe	805371f1-a361-4fb2-8d9d-b5422deda60b	simple syrup	0.25	oz	The Canon Cocktail Book
ed1e31b1-ce7a-4c18-9087-f929630d20a0	After All Imperial	534c34e0-ddbe-4420-a31f-67b0fdf32cb7	American straight apple brandy	1.5	oz	The Canon Cocktail Book
ed1e31b1-ce7a-4c18-9087-f929630d20a0	After All Imperial	b18d91a5-e2b6-4b58-8a86-9c6973a30b9a	peach liqueur	0.5	oz	The Canon Cocktail Book
ed1e31b1-ce7a-4c18-9087-f929630d20a0	After All Imperial	0831ab65-a3ce-4e04-a572-ef84e1ac6499	dry sparkling wine	2	oz	The Canon Cocktail Book
ed1e31b1-ce7a-4c18-9087-f929630d20a0	After All Imperial	3cffb550-7089-4cf5-95f4-6805ec737f2b	Angostura bitters	1	dash	The Canon Cocktail Book
ed1e31b1-ce7a-4c18-9087-f929630d20a0	After All Imperial	7c6053c4-0156-48c3-9790-81c44e0123ab	lemon juice	0.5	oz	The Canon Cocktail Book
f288d4df-0141-4abc-b5e3-ad369fb50de4	Air Mail	0831ab65-a3ce-4e04-a572-ef84e1ac6499	dry sparkling wine	2	oz	The Canon Cocktail Book
f288d4df-0141-4abc-b5e3-ad369fb50de4	Air Mail	55ca3629-1c79-4f6d-9a27-bd34d0201447	honey syrup	0.5	oz	The Canon Cocktail Book
f288d4df-0141-4abc-b5e3-ad369fb50de4	Air Mail	7c6053c4-0156-48c3-9790-81c44e0123ab	lemon juice	0.5	oz	The Canon Cocktail Book
f288d4df-0141-4abc-b5e3-ad369fb50de4	Air Mail	41bd7003-8129-43c5-a5f7-593904899737	aged Venezuela rum	2	oz	The Canon Cocktail Book
ad9c84e7-8141-4469-a74d-f39fecd15669	Alabazam	f0f31f5c-f164-4e08-9f48-1cc3dc145c55	triple sec	0.5	oz	The Canon Cocktail Book
ad9c84e7-8141-4469-a74d-f39fecd15669	Alabazam	3cffb550-7089-4cf5-95f4-6805ec737f2b	Angostura bitters	0.25	oz	The Canon Cocktail Book
ad9c84e7-8141-4469-a74d-f39fecd15669	Alabazam	257d5b41-c3dc-4178-821d-5196a80f0dfb	cognac	1.5	oz	The Canon Cocktail Book
ad9c84e7-8141-4469-a74d-f39fecd15669	Alabazam	805371f1-a361-4fb2-8d9d-b5422deda60b	simple syrup	0.25	oz	The Canon Cocktail Book
ad9c84e7-8141-4469-a74d-f39fecd15669	Alabazam	7c6053c4-0156-48c3-9790-81c44e0123ab	lemon juice	0.25	oz	The Canon Cocktail Book
461e307c-d158-476e-81bc-3b39cba4da15	All Hallows Punch	65848042-6090-44af-9654-4a950c83c79d	rose champagne	30	oz	The Canon Cocktail Book
461e307c-d158-476e-81bc-3b39cba4da15	All Hallows Punch	73b733ff-49ef-4c3a-8296-ec0877192781	ginger ale	20	oz	The Canon Cocktail Book
461e307c-d158-476e-81bc-3b39cba4da15	All Hallows Punch	257d5b41-c3dc-4178-821d-5196a80f0dfb	cognac	10	oz	The Canon Cocktail Book
461e307c-d158-476e-81bc-3b39cba4da15	All Hallows Punch	6881850f-51c9-4225-9bbc-fa777812b50d	maraschino liqueur	10	oz	The Canon Cocktail Book
06e81ede-01f9-4261-9fbe-eab58c83beba	Angostura Collins	3cffb550-7089-4cf5-95f4-6805ec737f2b	Angostura bitters	1.5	oz	The Canon Cocktail Book
06e81ede-01f9-4261-9fbe-eab58c83beba	Angostura Collins	bde3cfbf-dd01-4aec-b37a-3bc4cca5df6a	soda water	1.5	oz	The Canon Cocktail Book
06e81ede-01f9-4261-9fbe-eab58c83beba	Angostura Collins	7c6053c4-0156-48c3-9790-81c44e0123ab	lemon juice	1.5	oz	The Canon Cocktail Book
06e81ede-01f9-4261-9fbe-eab58c83beba	Angostura Collins	805371f1-a361-4fb2-8d9d-b5422deda60b	simple syrup	1	oz	The Canon Cocktail Book
2a446772-5b86-4535-8750-7ee2d9c58183	Apricot Blow	85c41193-c77b-4065-812d-e4bd97d1f4c9	quinquina	2	oz	The Canon Cocktail Book
2a446772-5b86-4535-8750-7ee2d9c58183	Apricot Blow	e2e65987-947e-4f67-aa40-f13a268b42c0	crème de abricot	1	oz	The Canon Cocktail Book
2a446772-5b86-4535-8750-7ee2d9c58183	Apricot Blow	22a2aef7-df49-43c0-aad3-037957794850	Amer Boudreau (has recipe)	3	oz	The Canon Cocktail Book
2a446772-5b86-4535-8750-7ee2d9c58183	Apricot Blow	7eb4c5c5-8cf6-45fc-a9d7-4170343fee9a	clarified lemon juice (has recipe)	1	oz	The Canon Cocktail Book
2a446772-5b86-4535-8750-7ee2d9c58183	Apricot Blow	a5aa2336-bf08-444b-a2eb-69eb433a5054	distilled water	4	oz	The Canon Cocktail Book
8b1e4e15-1456-4ae1-9e6c-a30455429bb7	Aude Man Thyme	639ee064-9c67-412e-8620-d92064e89955	thyme	2	sprigs	The Canon Cocktail Book
8b1e4e15-1456-4ae1-9e6c-a30455429bb7	Aude Man Thyme	d9a7d8b5-8da8-4fd9-bbed-55f5d6dbf492	peach purée	1	oz	The Canon Cocktail Book
8b1e4e15-1456-4ae1-9e6c-a30455429bb7	Aude Man Thyme	2e07e7c5-b670-429d-95ca-af3690b46b59	Chardonnay	2	oz	The Canon Cocktail Book
8b1e4e15-1456-4ae1-9e6c-a30455429bb7	Aude Man Thyme	587e2d1c-e033-46e8-ba82-e1494e0671af	gin	1	oz	The Canon Cocktail Book
720b1e0b-72ed-4fbb-8e5c-fbb99651bada	Aurora Cocktail	a86ffbae-0870-44cf-a55a-92056a7aaf6d	elderflower liqueur	0.25	oz	The Canon Cocktail Book
720b1e0b-72ed-4fbb-8e5c-fbb99651bada	Aurora Cocktail	3cffb550-7089-4cf5-95f4-6805ec737f2b	Angostura bitters	1	dash	The Canon Cocktail Book
720b1e0b-72ed-4fbb-8e5c-fbb99651bada	Aurora Cocktail	1cb4019e-2f8f-4908-ad1d-6ce704c56ee6	absinthe	0.25	oz	The Canon Cocktail Book
720b1e0b-72ed-4fbb-8e5c-fbb99651bada	Aurora Cocktail	97d1aa7c-e3ec-4a81-b6ed-806c76d0563c	aromatic bitters	1	dash	The Canon Cocktail Book
720b1e0b-72ed-4fbb-8e5c-fbb99651bada	Aurora Cocktail	257d5b41-c3dc-4178-821d-5196a80f0dfb	cognac	1	oz	The Canon Cocktail Book
720b1e0b-72ed-4fbb-8e5c-fbb99651bada	Aurora Cocktail	100a5b6f-5688-404e-a4fc-000aa937de8d	rye whiskey	1	oz	The Canon Cocktail Book
720b1e0b-72ed-4fbb-8e5c-fbb99651bada	Aurora Cocktail	c9ce57da-655a-4c83-95a7-013b88913f07	champagne	2	oz	The Canon Cocktail Book
720b1e0b-72ed-4fbb-8e5c-fbb99651bada	Aurora Cocktail	805371f1-a361-4fb2-8d9d-b5422deda60b	simple syrup	1	dash	The Canon Cocktail Book
fac8c57c-15c5-4333-94a4-97e60e8e9689	Banksy Sour	805371f1-a361-4fb2-8d9d-b5422deda60b	simple syrup	0.5	oz	The Canon Cocktail Book
fac8c57c-15c5-4333-94a4-97e60e8e9689	Banksy Sour	7c6053c4-0156-48c3-9790-81c44e0123ab	lemon juice	1	oz	The Canon Cocktail Book
fac8c57c-15c5-4333-94a4-97e60e8e9689	Banksy Sour	7f3cafc9-4c60-42c1-95be-2ed783697ff0	Banksy Scotch Mix (has recipe)	2	oz	The Canon Cocktail Book
fac8c57c-15c5-4333-94a4-97e60e8e9689	Banksy Sour	113ae4bf-96d0-4abc-82ce-2a50a442d966	egg white	1		The Canon Cocktail Book
5918b23a-7167-4a9d-9376-1fef4844762f	Beauregard's Breakfast	a2a073de-ba7f-48d6-9073-3417f2590ac2	felsina-style amaro	0.5	oz	The Canon Cocktail Book
5918b23a-7167-4a9d-9376-1fef4844762f	Beauregard's Breakfast	7c6053c4-0156-48c3-9790-81c44e0123ab	lemon juice	0.75	oz	The Canon Cocktail Book
5918b23a-7167-4a9d-9376-1fef4844762f	Beauregard's Breakfast	3cffb550-7089-4cf5-95f4-6805ec737f2b	Angostura bitters	2	dashes	The Canon Cocktail Book
5918b23a-7167-4a9d-9376-1fef4844762f	Beauregard's Breakfast	463c2b68-5821-49c4-9678-ddd299b40ffd	bourbon whiskey	1.5	oz	The Canon Cocktail Book
5918b23a-7167-4a9d-9376-1fef4844762f	Beauregard's Breakfast	ada06f44-52f5-4c8d-ac5e-c4b77847a1f2	blueberry preserves	1	tbsp	The Canon Cocktail Book
55dfef05-6918-4b3d-9b19-5782f1bf8b4b	Bitter Fruit	fe7033f2-9d28-480b-af76-fdc9bdbf467d	Moscato d'Asti	4	oz	The Canon Cocktail Book
55dfef05-6918-4b3d-9b19-5782f1bf8b4b	Bitter Fruit	8d17f5a7-c5a9-4f06-9677-6f6fd0318764	strong aperitivo amaro	0.5	oz	The Canon Cocktail Book
55dfef05-6918-4b3d-9b19-5782f1bf8b4b	Bitter Fruit	d68e60c4-cf25-44bb-976c-eeb9292530cd	boysenberry purée (has recipe)	0.25	oz	The Canon Cocktail Book
e6629af7-5cca-4955-9bdd-0910f8825651	Black Betty	a2a073de-ba7f-48d6-9073-3417f2590ac2	felsina-style amaro	1	oz	The Canon Cocktail Book
e6629af7-5cca-4955-9bdd-0910f8825651	Black Betty	96d7df23-fc06-44e0-a72a-e2fe767806b9	dark rum	1	oz	The Canon Cocktail Book
e6629af7-5cca-4955-9bdd-0910f8825651	Black Betty	6c224e79-d0b7-4c39-a5a7-538728efc584	fernet	1	oz	The Canon Cocktail Book
e6629af7-5cca-4955-9bdd-0910f8825651	Black Betty	fe6dfb91-99c9-4d9f-b094-e6e2b7d3b6ad	Pedro Ximénez sherry	0.5	oz	The Canon Cocktail Book
41f56d8b-acd4-4b82-9718-7182b050b594	Blood Orange	fcc38451-0c1e-438d-ac6c-5af13f16e056	orange juice	1	oz	The Canon Cocktail Book
41f56d8b-acd4-4b82-9718-7182b050b594	Blood Orange	587e2d1c-e033-46e8-ba82-e1494e0671af	gin	1.5	oz	The Canon Cocktail Book
41f56d8b-acd4-4b82-9718-7182b050b594	Blood Orange	a2a073de-ba7f-48d6-9073-3417f2590ac2	felsina-style amaro	0.5	oz	The Canon Cocktail Book
41f56d8b-acd4-4b82-9718-7182b050b594	Blood Orange	8d17f5a7-c5a9-4f06-9677-6f6fd0318764	strong aperitivo amaro	0.5	oz	The Canon Cocktail Book
05f36b9c-3c0f-4f9e-bfd3-84798a64b7ca	Bohemian French 75	1cb4019e-2f8f-4908-ad1d-6ce704c56ee6	absinthe	0.25	oz	The Canon Cocktail Book
05f36b9c-3c0f-4f9e-bfd3-84798a64b7ca	Bohemian French 75	587e2d1c-e033-46e8-ba82-e1494e0671af	gin	1.5	oz	The Canon Cocktail Book
05f36b9c-3c0f-4f9e-bfd3-84798a64b7ca	Bohemian French 75	805371f1-a361-4fb2-8d9d-b5422deda60b	simple syrup	0.25	oz	The Canon Cocktail Book
05f36b9c-3c0f-4f9e-bfd3-84798a64b7ca	Bohemian French 75	a86ffbae-0870-44cf-a55a-92056a7aaf6d	elderflower liqueur	0.5	oz	The Canon Cocktail Book
05f36b9c-3c0f-4f9e-bfd3-84798a64b7ca	Bohemian French 75	7c6053c4-0156-48c3-9790-81c44e0123ab	lemon juice	0.5	oz	The Canon Cocktail Book
05f36b9c-3c0f-4f9e-bfd3-84798a64b7ca	Bohemian French 75	0831ab65-a3ce-4e04-a572-ef84e1ac6499	dry sparkling wine	2	oz	The Canon Cocktail Book
67aa8aff-e671-4b94-bce5-1d9d142e817b	Caesar's Ghost	7685957c-073f-4f8b-bc57-2735883856de	Clamato Mix (has recipe)	4	oz	The Canon Cocktail Book
67aa8aff-e671-4b94-bce5-1d9d142e817b	Caesar's Ghost	587e2d1c-e033-46e8-ba82-e1494e0671af	gin	1.5	oz	The Canon Cocktail Book
67aa8aff-e671-4b94-bce5-1d9d142e817b	Caesar's Ghost	e9adde8d-de6c-4621-ae87-abc25d123432	celery salt	1	sprinkle	The Canon Cocktail Book
67aa8aff-e671-4b94-bce5-1d9d142e817b	Caesar's Ghost	017212d7-29cc-4a60-ac6c-bb4e99a6088c	akvavit	0.5	oz	The Canon Cocktail Book
fa8dc98a-53df-4661-8376-5dc63bb3753e	Campfire In Georgia	fcc38451-0c1e-438d-ac6c-5af13f16e056	orange juice	0.5	oz	The Canon Cocktail Book
fa8dc98a-53df-4661-8376-5dc63bb3753e	Campfire In Georgia	a7a69bba-700d-41b1-a94f-52dfc321e965	joven mezcal	2	oz	The Canon Cocktail Book
fa8dc98a-53df-4661-8376-5dc63bb3753e	Campfire In Georgia	d63448ae-7821-4afc-9c67-bf5acdd2619b	Campfire Shrub (has recipe)	0.5	oz	The Canon Cocktail Book
fa8dc98a-53df-4661-8376-5dc63bb3753e	Campfire In Georgia	1b0a165e-0b09-426e-ba7c-57e09ec81e5a	Cinnamon French Oak (has recipe)	3	oz	The Canon Cocktail Book
fa8dc98a-53df-4661-8376-5dc63bb3753e	Campfire In Georgia	3cffb550-7089-4cf5-95f4-6805ec737f2b	Angostura bitters	2	dashes	The Canon Cocktail Book
d0cc9e5e-e4e2-4ced-a65d-53492e0a2a5f	Carefree Chelsea	a8ca20ad-1a24-493e-a140-8fa92786d068	sea salt	3	pinches	The Canon Cocktail Book
d0cc9e5e-e4e2-4ced-a65d-53492e0a2a5f	Carefree Chelsea	90f5a620-0b64-4a62-9049-4b20bae4cbb5	Dimmi	0.5	oz	The Canon Cocktail Book
d0cc9e5e-e4e2-4ced-a65d-53492e0a2a5f	Carefree Chelsea	805371f1-a361-4fb2-8d9d-b5422deda60b	simple syrup	0.125	oz	The Canon Cocktail Book
d0cc9e5e-e4e2-4ced-a65d-53492e0a2a5f	Carefree Chelsea	3e292c70-880d-4128-acf7-8edb07041a5c	celery bitters	3	dashes	The Canon Cocktail Book
d0cc9e5e-e4e2-4ced-a65d-53492e0a2a5f	Carefree Chelsea	bde3cfbf-dd01-4aec-b37a-3bc4cca5df6a	soda water	2	oz	The Canon Cocktail Book
d0cc9e5e-e4e2-4ced-a65d-53492e0a2a5f	Carefree Chelsea	a43a10e8-eff0-4565-a8c2-34afc3ae315e	celery juice	2	oz	The Canon Cocktail Book
d0cc9e5e-e4e2-4ced-a65d-53492e0a2a5f	Carefree Chelsea	04172f8a-6b70-4ec3-8dbb-90fe842833ad	light rum	1.5	oz	The Canon Cocktail Book
3cf0cb1c-d4bd-4ead-b34a-2bd1de43775d	Chamomile Sour	7c6053c4-0156-48c3-9790-81c44e0123ab	lemon juice	0.75	oz	The Canon Cocktail Book
3cf0cb1c-d4bd-4ead-b34a-2bd1de43775d	Chamomile Sour	805371f1-a361-4fb2-8d9d-b5422deda60b	simple syrup	0.5	oz	The Canon Cocktail Book
3cf0cb1c-d4bd-4ead-b34a-2bd1de43775d	Chamomile Sour	d247bca4-e737-4dff-a807-955a79d99be7	Peychaud's bitters	1	dash	The Canon Cocktail Book
3cf0cb1c-d4bd-4ead-b34a-2bd1de43775d	Chamomile Sour	113ae4bf-96d0-4abc-82ce-2a50a442d966	egg white	1		The Canon Cocktail Book
3cf0cb1c-d4bd-4ead-b34a-2bd1de43775d	Chamomile Sour	0a782043-d67a-44a5-aadd-03c95931cbd5	chamomile Scotch (has recipe)	2	oz	The Canon Cocktail Book
0b0c51d8-5e1e-4afd-9516-9b8e573d9239	Châtelaine	c820ec13-2ecd-4f8f-923d-08f0c95fd510	Sauvignon blanc	2	oz	The Canon Cocktail Book
0b0c51d8-5e1e-4afd-9516-9b8e573d9239	Châtelaine	a86ffbae-0870-44cf-a55a-92056a7aaf6d	elderflower liqueur	0.5	oz	The Canon Cocktail Book
0b0c51d8-5e1e-4afd-9516-9b8e573d9239	Châtelaine	805371f1-a361-4fb2-8d9d-b5422deda60b	simple syrup	0.25	oz	The Canon Cocktail Book
0b0c51d8-5e1e-4afd-9516-9b8e573d9239	Châtelaine	587e2d1c-e033-46e8-ba82-e1494e0671af	gin	1	oz	The Canon Cocktail Book
0b0c51d8-5e1e-4afd-9516-9b8e573d9239	Châtelaine	045a0b0d-de41-486c-8ef1-1206707c4bbc	pomegranate juice	1	oz	The Canon Cocktail Book
491138c0-c1bf-49c8-a81a-bd70f33e6552	Cherry Blossom	d3e4a405-652d-4b1a-bac4-ccdbeefbcee7	brown crème de cacao	0.25	oz	The Canon Cocktail Book
491138c0-c1bf-49c8-a81a-bd70f33e6552	Cherry Blossom	3cffb550-7089-4cf5-95f4-6805ec737f2b	Angostura bitters	1	dash	The Canon Cocktail Book
491138c0-c1bf-49c8-a81a-bd70f33e6552	Cherry Blossom	858ee41d-b458-45b7-ba70-d04121b00b9a	kirsch	0.75	oz	The Canon Cocktail Book
491138c0-c1bf-49c8-a81a-bd70f33e6552	Cherry Blossom	53ff6824-ab7e-4ca8-9105-ceefdb6b8e0f	bonded rye whiskey	1.25	oz	The Canon Cocktail Book
13351b4a-210e-4203-84c5-d6d77e8f0a1d	Cherry Fizz	8424febe-96a5-4a84-96e7-d342a7932d37	cherry liqueur	4	oz	The Canon Cocktail Book
13351b4a-210e-4203-84c5-d6d77e8f0a1d	Cherry Fizz	7c6053c4-0156-48c3-9790-81c44e0123ab	lemon juice	3	oz	The Canon Cocktail Book
13351b4a-210e-4203-84c5-d6d77e8f0a1d	Cherry Fizz	587e2d1c-e033-46e8-ba82-e1494e0671af	gin	4	oz	The Canon Cocktail Book
13351b4a-210e-4203-84c5-d6d77e8f0a1d	Cherry Fizz	113ae4bf-96d0-4abc-82ce-2a50a442d966	egg white	4		The Canon Cocktail Book
13351b4a-210e-4203-84c5-d6d77e8f0a1d	Cherry Fizz	805371f1-a361-4fb2-8d9d-b5422deda60b	simple syrup	1.5	oz	The Canon Cocktail Book
13351b4a-210e-4203-84c5-d6d77e8f0a1d	Cherry Fizz	39dd1f3b-b04c-4333-a556-3d4002161104	orange flower water	0.25	oz	The Canon Cocktail Book
13351b4a-210e-4203-84c5-d6d77e8f0a1d	Cherry Fizz	bde3cfbf-dd01-4aec-b37a-3bc4cca5df6a	soda water	12	oz	The Canon Cocktail Book
13351b4a-210e-4203-84c5-d6d77e8f0a1d	Cherry Fizz	28e056db-5069-4f5f-810b-e52bf2f7f84f	heavy cream	1	oz	The Canon Cocktail Book
c9edf92f-a272-4a83-9e02-ad68bb9c6797	Chrysanthemum No. 2	b6181845-0ecd-499c-9855-dec6d6c720ca	Bénédictine	0.5	oz	The Canon Cocktail Book
c9edf92f-a272-4a83-9e02-ad68bb9c6797	Chrysanthemum No. 2	a1d9a17a-125a-4db6-a069-390eea1f1465	dry vermouth	2	oz	The Canon Cocktail Book
c9edf92f-a272-4a83-9e02-ad68bb9c6797	Chrysanthemum No. 2	1cb4019e-2f8f-4908-ad1d-6ce704c56ee6	absinthe	0.25	oz	The Canon Cocktail Book
c9edf92f-a272-4a83-9e02-ad68bb9c6797	Chrysanthemum No. 2	7c6053c4-0156-48c3-9790-81c44e0123ab	lemon juice	0.25	oz	The Canon Cocktail Book
5c4bd682-4ef8-49b9-99de-3c2b8ea42bbb	Cobbler's Dream	ba1769a1-c8cd-49cc-b7a1-bffd802f6d7c	vino-style amaro	0.75	oz	The Canon Cocktail Book
5c4bd682-4ef8-49b9-99de-3c2b8ea42bbb	Cobbler's Dream	100a5b6f-5688-404e-a4fc-000aa937de8d	rye whiskey	1.25	oz	The Canon Cocktail Book
5c4bd682-4ef8-49b9-99de-3c2b8ea42bbb	Cobbler's Dream	d247bca4-e737-4dff-a807-955a79d99be7	Peychaud's bitters	1	dash	The Canon Cocktail Book
5c4bd682-4ef8-49b9-99de-3c2b8ea42bbb	Cobbler's Dream	1cb4019e-2f8f-4908-ad1d-6ce704c56ee6	absinthe	0.25	oz	The Canon Cocktail Book
